"","Name","Soma_Surface","N_stems","N_bifs","N_branch","N_tips","Width","Height","Depth","Type","Diameter","Diameter_pow","Length","Surface","SectionArea","Volume","EucDistance","PathDistance","Branch_Order","Terminal_degree","TerminalSegment","Taper_1","Taper_2","Branch_pathlength","Contraction","Fragmentation","Daughter_Ratio","Parent_Daughter_Ratio","Partition_asymmetry","Rall_Power","Pk","Pk_classic","Pk_2","Bif_ampl_local","Bif_ampl_remote","Bif_tilt_local","Bif_tilt_remote","Bif_torque_local","Bif_torque_remote","Last_parent_diam","Diam_threshold","HillmanThreshold","Helix","Fractal_Dim","Minimun_Soma_Surface","Average_Soma_Surface","Maximum_Soma_Surface","SD_Soma_Surface","Minimun_N_stems","Average_N_stems","Maximum_N_stems","SD_N_stems","Minimun_N_bifs","Average_N_bifs","Maximum_N_bifs","SD_N_bifs","Minimun_N_branch","Average_N_branch","Maximum_N_branch","SD_N_branch","Minimun_N_tips","Average_N_tips","Maximum_N_tips","SD_N_tips","Minimun_Width","Average_Width","Maximum_Width","SD_Width","Minimun_Height","Average_Height","Maximum_Height","SD_Height","Minimun_Depth","Average_Depth","Maximum_Depth","SD_Depth","Minimun_Type","Average_Type","Maximum_Type","SD_Type","Minimun_Diameter","Average_Diameter","Maximum_Diameter","SD_Diameter","Minimun_Diameter_pow","Average_Diameter_pow","Maximum_Diameter_pow","SD_Diameter_pow","Minimun_Length","Average_Length","Maximum_Length","SD_Length","Minimun_Surface","Average_Surface","Maximum_Surface","SD_Surface","Minimun_SectionArea","Average_SectionArea","Maximum_SectionArea","SD_SectionArea","Minimun_Volume","Average_Volume","Maximum_Volume","SD_Volume","Minimun_EucDistance","Average_EucDistance","Maximum_EucDistance","SD_EucDistance","Minimun_PathDistance","Average_PathDistance","Maximum_PathDistance","SD_PathDistance","Minimun_Branch_Order","Average_Branch_Order","Maximum_Branch_Order","SD_Branch_Order","Minimun_Terminal_degree","Average_Terminal_degree","Maximum_Terminal_degree","SD_Terminal_degree","Minimun_TerminalSegment","Average_TerminalSegment","Maximum_TerminalSegment","SD_TerminalSegment","Minimun_Taper_1","Average_Taper_1","Maximum_Taper_1","SD_Taper_1","Minimun_Taper_2","Average_Taper_2","Maximum_Taper_2","SD_Taper_2","Minimun_Branch_pathlength","Average_Branch_pathlength","Maximum_Branch_pathlength","SD_Branch_pathlength","Minimun_Contraction","Average_Contraction","Maximum_Contraction","SD_Contraction","Minimun_Fragmentation","Average_Fragmentation","Maximum_Fragmentation","SD_Fragmentation","Minimun_Daughter_Ratio","Average_Daughter_Ratio","Maximum_Daughter_Ratio","SD_Daughter_Ratio","Minimun_Parent_Daughter_Ratio","Average_Parent_Daughter_Ratio","Maximum_Parent_Daughter_Ratio","SD_Parent_Daughter_Ratio","Minimun_Partition_asymmetry","Average_Partition_asymmetry","Maximum_Partition_asymmetry","SD_Partition_asymmetry","Minimun_Rall_Power","Average_Rall_Power","Maximum_Rall_Power","SD_Rall_Power","Minimun_Pk","Average_Pk","Maximum_Pk","SD_Pk","Minimun_Pk_classic","Average_Pk_classic","Maximum_Pk_classic","SD_Pk_classic","Minimun_Pk_2","Average_Pk_2","Maximum_Pk_2","SD_Pk_2","Minimun_Bif_ampl_local","Average_Bif_ampl_local","Maximum_Bif_ampl_local","SD_Bif_ampl_local","Minimun_Bif_ampl_remote","Average_Bif_ampl_remote","Maximum_Bif_ampl_remote","SD_Bif_ampl_remote","Minimun_Bif_tilt_local","Average_Bif_tilt_local","Maximum_Bif_tilt_local","SD_Bif_tilt_local","Minimun_Bif_tilt_remote","Average_Bif_tilt_remote","Maximum_Bif_tilt_remote","SD_Bif_tilt_remote","Minimun_Bif_torque_local","Average_Bif_torque_local","Maximum_Bif_torque_local","SD_Bif_torque_local","Minimun_Bif_torque_remote","Average_Bif_torque_remote","Maximum_Bif_torque_remote","SD_Bif_torque_remote","Minimun_Last_parent_diam","Average_Last_parent_diam","Maximum_Last_parent_diam","SD_Last_parent_diam","Minimun_Diam_threshold","Average_Diam_threshold","Maximum_Diam_threshold","SD_Diam_threshold","Minimun_HillmanThreshold","Average_HillmanThreshold","Maximum_HillmanThreshold","SD_HillmanThreshold","Minimun_Helix","Average_Helix","Maximum_Helix","SD_Helix","Minimun_Fractal_Dim","Average_Fractal_Dim","Maximum_Fractal_Dim","SD_Fractal_Dim","V223"
"14",c31164,205943,7,107,221,115,996.72,857.64,290.72,8253,1198.88,1445.5,24073.8,31285.5,2940.03,55081.3,1098490,1738090,16788,7480,2106,6.27416,35.433,24072.8,206.668,3261,136.783,187.463,47.2619,27,181.371,179.875,175.094,7197.73,6004.06,12634.3,13664.8,8632.75,9003.71,12.7,114.552,117.252,-2.69,176.956,102971,102971,102971,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,996.72,996.72,996.72,0,857.64,857.64,857.64,0,290.72,290.72,290.72,0,1,2.53082,4,0.787706,0.3,0.367641,40.326,1.14416,0.164317,0.443268,256.081,7.17947,0.496588,7.38461,58.5496,4.56524,0.468024,9.59677,2553.47,57.5046,0.0706858,0.90185,1277.2,28.1333,0.0351018,16.8961,25742.8,566.929,0,336.856,862.766,190.908,0,532.994,1285.77,327.115,0,5.14811,10,2.08785,1,2.29377,115,3.63812,1,1,1,0,-0.00522057,0.0283898,1.62881,0.150696,-0.666667,0.16033,0.980162,0.272178,0.71,108.927,730.74,102.537,0.473234,0.935151,1,0.0750449,1,14.6892,188,18.8817,1,1.27835,4,0.658044,0.0421564,0.848248,1.66667,0.266713,0,0.4417,1,0.437772,0.66,1.17391,2.41,0.410929,0.518021,1.69505,3.02092,0.493556,0.459279,1.68107,3.15166,0.51823,0.28125,1.6364,3.77778,0.606217,3.752,67.9031,156.917,27.3341,10.8079,56.642,156.148,31.4306,26.069,119.192,176.052,29.1278,42.3962,128.913,166.401,27.5834,9.25105,81.4411,172.945,45.3001,5.44969,84.9406,179.105,45.2808,0.3,0.325641,0.6,0.0666243,0.3,0.996104,40.326,4.65982,0.3,1.01958,40.326,4.65896,-0.22,-0.000829223,0.31,0.0503288,1.00144,1.01699,1.21452,0.02229,CA1
"15",c53063,82197.5,9,112,233,122,846.31,1298.29,305.05,8392,1216.68,1262.38,24236.2,33036.2,1890.3,25953.4,1016460,1455420,15679,6107,2125,7.54685,60.6953,24234.9,219.38,3076,182.802,176.777,51.7135,53.455,163.218,163.428,154.577,6513.66,5255.37,14143.5,15254.7,9210.76,9042.02,15.3,98.584,123.38,-2.33,176.522,41098.8,41098.8,41098.8,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,846.31,846.31,846.31,0,1298.29,1298.29,1298.29,0,305.05,305.05,305.05,0,1,2.72822,4,0.829841,0.3,0.395538,29.692,0.900729,0.164317,0.410397,161.793,4.71478,0.496588,7.88168,41.4465,4.53284,0.468024,10.7435,1384.17,35.1924,0.0706858,0.614733,692.419,15.7983,0.0351018,8.44012,10274.7,235.081,0,330.449,1154.81,219.391,0,473.155,1539.07,330.328,0,5.0972,10,2.19043,1,1.98537,122,3.44254,1,1,1,0,-0.0119048,0.0323899,1.15945,0.134634,-0.142857,0.260495,0.989896,0.298336,2.05,104.013,828.87,102.115,0,0.941543,1,0.083752,1,13.1453,185,19.7629,1,1.63216,8,1.08362,0.0303112,0.758701,1.14286,0.294442,0,0.461728,1,0.444706,0.625,1.37064,3.46,0.611039,0.387935,1.4573,2.01574,0.530988,0.39205,1.45918,2.01533,0.529184,0.233196,1.38015,2.04082,0.605547,11.1,58.6816,154.642,29.4546,6.2252,47.7761,158.134,29.201,7.39927,127.419,168.498,29.9664,3.95393,137.43,173.29,25.649,5.6312,82.9798,177.829,45.2718,3.50482,82.9543,174.268,45.4206,0.3,0.3825,0.7,0.129223,0.3,0.808066,29.692,3.32294,0.3,1.01131,29.692,3.56056,-0.3,-0.000762684,0.3,0.0451447,1.00107,1.01449,1.14801,0.0157993,CA1
"16",c60361,42729.5,4,72,148,77,323.31,655.43,235.42,3500,531.222,741.018,9818.94,15117.9,1233.86,13774.6,177515,203274,5145,2196,750,4.43227,42.8263,9818.21,141.724,1048,122.106,108.475,29.2592,37.385,99.2071,98.2291,91.568,4180.4,3120.58,9319.13,10138.3,5590.77,5451.69,10.4,70.748,76.798,-1.74,110.274,21364.8,21364.8,21364.8,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,323.31,323.31,323.31,0,655.43,655.43,655.43,0,235.42,235.42,235.42,0,1,3.33969,4,0.638252,0.3,0.506891,23.874,1.26665,0.164317,0.707079,116.651,5.86233,1.65617,9.37816,32.5193,3.65953,1.5609,14.4392,894.896,38.3881,0.0706858,1.17847,447.652,17.5793,0.117068,13.1563,5341.19,209.599,0,169.384,539.203,84.4647,0,193.964,599.025,97.928,0,4.90935,11,2.32666,1,2.09542,77,3.68802,1,1,1,0,0,0.0299477,1.21131,0.126734,0,0.289367,0.958113,0.294418,4.95,66.3393,275.11,46.0642,0.742566,0.957592,1,0.0366711,1,7.03356,30,4.58096,1,1.69592,5.66667,1.00185,0.0963391,0.732937,1,0.28386,0,0.406378,1,0.422818,0.775,1.24617,2.41,0.497193,0.590721,1.37788,2,0.528579,0.561132,1.36429,2,0.539561,0.367347,1.27178,2,0.614052,15.7387,58.8789,133.444,25.2237,6.23105,43.9518,153.008,25.8859,85.601,131.255,166.756,19.7945,45.0976,142.794,171.349,22.9576,2.06211,78.7433,164.435,41.4253,3.17269,76.7844,163.549,41.8282,0.3,0.371429,0.7,0.121418,0.3,0.918805,23.874,3.34304,0.3,0.997377,23.874,3.33613,-0.24,-0.00167792,0.22,0.0409892,1.00127,1.01169,1.10582,0.0128909,CA1
"17",c60463,70211.1,7,74,155,82,349.39,590.01,217.41,5830,710.022,897.228,12329.5,17215,1574.25,20462.7,316859,355522,8028,3066,1329,6.52743,33.8946,12328.8,146.36,1695,107.759,123.066,39.304,28.415,114.626,115.787,110.897,4320.86,3356.84,9653.86,10397.8,4613.02,4970.82,8.1,81.648,85.248,-1.65,120.785,35105.5,35105.5,35105.5,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,349.39,349.39,349.39,0,590.01,590.01,590.01,0,217.41,217.41,217.41,0,1,3.43953,4,0.608412,0.3,0.418892,28.174,1.14646,0.164317,0.529338,149.545,5.88228,1.41464,7.27835,25.8912,2.87216,1.33326,10.1623,1246.03,40.7928,0.0706858,0.92931,623.429,19.1918,0.0999949,12.0795,8776.39,269.948,0,186.937,515.56,109.735,0,209.748,562.436,119.779,0,4.73628,12,2.93626,1,1.80885,82,3.14462,1,1,1,0,0,0.0421125,1.06214,0.151479,0,0.218675,0.985803,0.292372,1.66,79.5404,336.03,62.919,0.70822,0.94426,1,0.0485703,1,10.8654,47,8.17962,1,1.45621,5.66667,0.876367,0.0212962,0.793975,1,0.289078,0,0.531135,1,0.45298,0.45,1.3531,2.41,0.58016,0.168715,1.549,2,0.530012,0.19839,1.56469,2,0.513841,0.0918367,1.49861,2,0.581013,15.5714,59.1899,176.668,25.0291,6.34471,45.9841,146.784,21.4516,62.7984,132.245,165.901,19.7395,63.5024,142.436,166.768,14.3926,3.44637,63.1921,150.087,39.7458,4.37023,68.0934,178.098,40.9623,0.3,0.3375,0.6,0.0845631,0.3,0.995707,28.174,3.83024,0.3,1.03961,28.174,3.82438,-0.29,-0.000983313,0.2,0.040942,1.00217,1.015,1.05699,0.0108443,CA1
"18",c62563,32165,6,72,150,79,416.89,641.99,209.09,4980,613.854,681.526,12018.2,14836.6,1006.2,10301.3,290180,342974,6817,2856,1207,3.50886,27.4389,12017.6,144.121,1592,106.519,123.776,36.1829,18.4,119.182,117.763,114.118,3911.25,3172.28,9463.17,10018.3,4966.34,5354.71,7.6,66.536,68.686,3.79,108.051,16082.5,16082.5,16082.5,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,416.89,416.89,416.89,0,641.99,641.99,641.99,0,209.09,209.09,209.09,0,1,3.12814,4,0.696189,0.3,0.385587,21.718,0.923399,0.164317,0.428094,101.211,4.12711,0.700928,7.55389,29.5391,3.2282,0.660609,9.32531,740.515,25.9774,0.0706858,0.632432,370.45,11.8042,0.0495457,6.47471,4020.62,128.157,0,182.274,589.609,104.238,0,215.436,864.095,134.312,0,4.28204,9,2.08064,1,1.79397,79,2.96291,1,1,1,0,0,0.0233924,0.963194,0.100447,0,0.182926,0.986187,0.286086,1.65,80.117,480.34,68.3466,0.811469,0.960809,1,0.0394812,1,10.543,47,8.25228,1,1.47943,7,1.02208,0.0230224,0.825173,1,0.280706,0,0.50254,1,0.438823,0.59,1.15,2.41,0.393861,0.459315,1.65531,2,0.481508,0.396953,1.6356,2,0.50823,0.252595,1.58497,2,0.576918,24.628,55.0881,135.571,23.834,6.17961,44.68,148.28,28.1581,52.7746,133.284,162.768,23.5353,55.545,141.102,172.458,24.6001,7.30522,69.9484,172.69,42.312,3.18063,75.4184,164.939,44.9481,0.3,0.304,0.4,0.0180522,0.3,0.842228,21.718,2.99913,0.3,0.869443,21.718,2.99652,-0.21,0.0024033,0.22,0.0302106,1.0011,1.00982,1.03705,0.00755648,CA1
"19",c73164,69744.3,6,94,194,101,963.86,715.45,241.33,7305,988.318,1072.41,18658,24622.3,1670.65,21912.1,716474,987764,12452,4820,1853,6.12389,42.5171,18657,185.065,2568,153.257,152.792,47.9037,35.055,144.969,143.857,138.376,5648.98,4454.04,12114,13049.3,6637.7,7090.82,9.3,86.212,93.912,0.12,150.661,34872.2,34872.2,34872.2,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,963.86,963.86,963.86,0,715.45,715.45,715.45,0,241.33,241.33,241.33,0,1,2.84463,4,0.811852,0.3,0.384859,28.106,0.939063,0.164317,0.417605,149.004,4.76359,0.495076,7.26841,28.2859,3.53239,0.466598,9.59184,1240.74,34.8556,0.0706858,0.650817,620.423,15.5055,0.0349948,8.53609,8718.04,218.455,0,279.001,990.629,195.088,0,384.643,1422.39,287.044,0,4.84891,11,2.28535,1,1.87695,101,2.95892,1,1,1,0,-0.00847458,0.0315664,1.32151,0.151509,-0.0714286,0.219161,0.98221,0.306398,1.8,96.1703,527.92,91.1862,0.753207,0.953942,1,0.0434548,1,13.1692,111,15.4192,1,1.6304,5.33333,1.17289,0.0604853,0.787588,1.07143,0.302652,0,0.509614,1,0.448019,0.5,1.20879,4.425,0.720056,0.279638,1.54223,2,0.564163,0.25,1.53039,2,0.578167,0.125,1.47208,2,0.646908,15.945,60.7417,149.779,27.5689,7.39471,47.8929,117.48,20.6344,38.3157,130.259,167.446,25.6575,86.0319,140.315,168.616,20.0095,2.37358,71.3731,165.275,44.5412,6.3858,76.2454,174.108,45.3058,0.3,0.31,0.6,0.0482785,0.3,0.853584,28.106,3.4536,0.3,0.929822,28.106,3.44836,-0.23,4.70035e-05,0.26,0.0361043,1.0004,1.01115,1.04941,0.00905218,CA1
"20",c73167b,55885.1,7,90,187,98,728.36,711.14,552.01,6282,944.924,1076.22,16287.1,24929.5,1599.05,19042.5,473053,616467,9779,3938,1518,7.61135,56.655,16286.1,177.307,2077,162.774,134.568,44.2247,48.5,123.478,121.997,113.65,6006.44,4422.2,10821.2,12156.1,7944.35,7727.19,12.4,84.216,96.966,-0.06,138.727,27942.5,27942.5,27942.5,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,728.36,728.36,728.36,0,711.14,711.14,711.14,0,552.01,552.01,552.01,0,1,3.02455,4,0.813772,0.3,0.454947,26.108,0.998411,0.164317,0.518163,133.401,4.79126,0.496588,7.84541,32.9038,3.59497,0.468024,12.0084,1070.27,33.6711,0.0706858,0.770256,535.349,14.9931,0.0351018,9.17271,6985.64,195.332,0,227.758,929.834,152.165,0,296.806,1110.77,215.708,0,4.70823,10,2.40979,1,1.896,98,3.32143,1,1,1,0,0,0.0407024,1.13065,0.153709,0,0.302968,0.969358,0.305465,2.55,87.0915,1007.04,94.3288,0.639699,0.948163,1,0.0527722,1,11.0479,104,11.8917,1,1.80859,8.33333,1.33308,0.0306419,0.719614,1,0.298179,0,0.491385,1,0.463163,0.56,1.27632,3.8,0.556216,0.358866,1.37198,2,0.523299,0.328634,1.35552,2,0.536121,0.18,1.26278,2,0.608337,16.4129,67.4881,157.802,29.6102,8.51179,49.6876,143.938,29.894,23.954,121.586,162.526,29.9535,47.2251,136.585,166.38,24.3333,4.15547,89.2623,174.135,47.2095,9.2619,86.8223,172.757,46.1265,0.3,0.427586,1,0.156214,0.3,0.859347,26.108,3.25031,0.3,0.989449,26.108,3.24153,-0.25,-2.91262e-05,0.23,0.0399891,1.00097,1.01261,1.05911,0.0107657,CA1
"21",c80764,107182,7,102,211,110,274.16,848.35,233.28,5178,809.002,1198.45,16989.1,28235.9,2261.21,33563,380191,409032,7743,3261,1107,9.98214,68.0691,16988,203.765,1523,189.297,147.428,47.8518,40.29,142.647,132.794,123.738,4993.58,3971.65,13634.7,14562.2,8518.9,8826.24,14.8,99.468,111.418,0.8,148.387,53590.8,53590.8,53590.8,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,274.16,274.16,274.16,0,848.35,848.35,848.35,0,233.28,233.28,233.28,0,1,3.39987,4,0.572592,0.3,0.53119,32.434,1.43489,0.164317,0.786899,184.714,7.68082,1.11036,11.1624,26.505,4.01697,1.40884,18.5518,1652.3,58.0474,0.0706858,1.48568,826.211,26.8025,0.105663,22.0519,13397.7,434.167,0,249.633,659.054,169.092,0,268.57,710.91,178.392,0,5.08404,11,2.71962,1,2.14117,110,4.44095,1,1,1,0,-0.0073692,0.0473087,1.64088,0.187998,-0.125,0.322603,0.978418,0.316797,1.49,80.512,508.93,66.5582,0.763826,0.96571,1,0.0348068,1,7.18396,33,5.48281,1,1.85586,7,1.25288,0.033915,0.69871,1.125,0.311722,0,0.469135,1,0.441366,0.55,1.03308,2.41,0.436161,0.508148,1.3985,2,0.500287,0.328634,1.3019,2,0.576953,0.18,1.21312,2,0.646992,9.75762,49.4414,109.032,19.3243,10.0423,39.3233,112.587,20.4489,34.4036,134.997,165.21,22.527,81.6455,144.18,172.735,18.2027,2.14214,84.3456,167.642,44.6947,2.51281,87.3886,178.925,48.5543,0.3,0.411111,1,0.183297,0.3,0.904255,32.434,3.82174,0.3,1.01289,32.434,3.81029,-0.2,0.000531208,0.24,0.0311465,1.00026,1.00944,1.081,0.0100907,CA1
"22",c81463,36783.4,5,81,167,87,480.66,648.17,412.11,6484,986.23,1021.17,15558.8,21974.1,1319.22,12939.5,522976,686111,10357,4098,1725,4.13709,43.6494,15558,160.394,2235,129.105,126.845,38.7067,35.755,120.485,117.884,113.746,4647.42,3868.74,10560.7,11183.2,6212.08,7112.48,11.9,74.32,83.07,-3.47,121.269,18391.7,18391.7,18391.7,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,480.66,480.66,480.66,0,648.17,648.17,648.17,0,412.11,412.11,412.11,0,1,2.90112,4,0.83405,0.3,0.441266,22.71,0.839208,0.164317,0.456901,108.225,3.7219,0.499099,6.96456,27.4441,2.95096,0.47039,9.83623,809.85,24.1624,0.0706858,0.590518,405.064,10.8481,0.0352792,5.79207,4597.93,123.076,0,233.994,870.242,129.586,0,306.985,1165.16,198.757,0,4.634,9,1.72821,1,1.83356,87,3.05336,1,1,1,0,-0.0121692,0.024773,0.931431,0.0928701,-1.33333,0.261374,0.96037,0.331602,1.22,93.1616,630.65,94.9635,0.680546,0.960443,1,0.0388481,1,13.3036,108,15.1488,1,1.59389,5.125,0.801679,0.101277,0.759551,2.33333,0.321292,0,0.477861,1,0.44175,0.63,1.15339,1.795,0.344829,0.475702,1.48747,4.02706,0.614653,0.3849,1.45536,4.56423,0.686028,0.222222,1.40427,6.44444,0.898947,20.5181,58.0927,134.342,25.6733,5.05051,48.3593,132.52,27.7623,46.3137,132.009,168.975,26.5633,57.9272,139.79,170.672,24.3853,7.72827,77.651,174.003,40.5592,7.52239,88.9059,173.575,43.2022,0.3,0.425,1,0.228299,0.3,0.854253,22.71,2.9882,0.3,0.954828,22.71,2.9807,-0.26,-0.00156166,0.2,0.0336018,1.00034,1.01057,1.04282,0.00869714,CA1
"23",c82061,70530.6,7,114,235,122,546.65,750.17,983.09,8109,1426.84,1616.52,21922.2,36959.1,2235.55,26318.4,822316,1170110,13968,5787,1950,11.2328,82.5543,21921.1,223.24,2802,223.696,164.068,55.376,84.73,149.651,151.118,149.522,7489.42,6086.17,14272,15289.6,8901.91,9314.59,24.8,104.024,128.074,1.01,181.241,35265.3,35265.3,35265.3,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,546.65,546.65,546.65,0,750.17,750.17,750.17,0,983.09,983.09,983.09,0,1,2.894,4,0.842973,0.3,0.509221,28.212,0.974188,0.164317,0.576917,149.848,4.64512,0.497594,7.82656,69.8331,3.68707,0.468971,13.1949,1250.01,34.1836,0.0706858,0.798127,625.112,15.0425,0.0351729,9.39608,8816.32,211.788,0,293.474,919.564,220.792,0,417.597,1383.69,327.617,0,4.98501,11,2.36227,1,2.06531,122,3.75513,1,1,1,0,-0.0221141,0.0477993,1.79388,0.200423,-3.33333,0.351295,0.989366,0.402743,0.7,93.2814,789.57,96.5778,0.719952,0.949957,1,0.0413795,1,11.8729,156,15.3043,1,1.96225,12.6667,1.52476,0.0389905,0.698162,4.33333,0.385076,0,0.485755,1,0.448455,0.4,1.4361,4.905,0.877342,0.118364,1.31272,11.9125,1.14282,0.148265,1.32559,10.0206,0.980434,0.0622837,1.3116,19.7778,1.83731,12.0736,66.2781,144.423,27.2053,8.57775,53.8599,178.622,28.6217,39.198,126.301,167.37,25.9864,6.43969,135.307,167.457,26.0504,2.58331,78.778,164.969,43.0083,5.07753,82.43,170.903,43.9699,0.3,0.635897,1.3,0.317552,0.3,0.852656,28.212,3.15238,0.3,1.04979,28.212,3.13784,-0.25,0.000362657,0.26,0.0411118,1.00078,1.01252,1.06881,0.00920203,CA1
"24",c82063,199163,7,91,189,99,361.13,901,246.03,5083,1017.33,1631.05,17336.2,39568.2,3289.61,60265.2,426470,456455,7852,2965,1083,8.32006,74.5156,17335.2,183.571,1448,158.712,126.441,42.8566,77.095,106.11,110.964,100.41,4642.58,3533.5,12306.4,13120.2,7666.91,7086.98,20.7,124.256,141.156,-0.33,123.823,99581.7,99581.7,99581.7,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,361.13,361.13,361.13,0,901,901,901,0,246.03,246.03,246.03,0,1,3.51036,4,0.595654,0.3,0.702579,39.878,1.76273,0.164317,1.12642,251.826,10.6693,1.57851,11.9808,36.094,4.60195,1.48771,27.345,2497.16,88.9579,0.0706858,2.2734,1248.98,41.4761,0.111578,41.6484,24895.4,827.037,0,294.524,775.076,205.32,0,315.231,841.374,214.748,0,5.42265,13,3.02303,1,2.04765,99,3.84496,1,1,1,0,0,0.0440215,1.6492,0.167998,0,0.394262,0.974924,0.307686,1.65,91.7207,344.18,72.6303,0.76702,0.971275,1,0.0299085,1,7.62105,31,5.71076,1,1.74408,5,0.910013,0.0275841,0.669001,1.09091,0.28674,0,0.470951,1,0.448088,0.56,1.4826,3.455,0.757314,0.246345,1.16604,2,0.523001,0.31745,1.21939,2,0.495318,0.173611,1.10341,2,0.554388,12.7924,51.5842,136.704,22.3913,2.84527,39.2611,122.585,20.0719,68.125,136.738,165.086,21.4598,58.533,145.78,172.884,19.5049,3.75516,85.1879,177.643,44.5185,6.80309,78.7442,175.316,45.7943,0.3,0.646875,1.2,0.308463,0.3,1.25511,39.878,4.94998,0.3,1.42582,39.878,4.93494,-0.28,-0.000230608,0.2,0.0294056,1.00041,1.00669,1.03105,0.00558029,CA1
"25",cell1zr,147264,9,117,243,127,1045.48,907.37,299.49,8627,1374.69,1637.68,27191.1,42724.3,2781.79,45203.2,997152,1396430,16541,5807,2200,10.6337,78.0765,27189.9,232.591,3070,245.476,170.964,57.085,54.43,161.787,156.734,148.729,6195.94,5266.66,15724.3,16285.7,8596.18,8359.59,18.9,113.224,135.224,-1.88,180.938,73632,73632,73632,0,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,1045.48,1045.48,1045.48,0,907.37,907.37,907.37,0,299.49,299.49,299.49,0,1,2.8101,4,0.858337,0.3,0.44778,36.062,1.10356,0.164317,0.533447,216.558,6.29461,0.500899,8.85994,41.8893,4.77913,0.472086,13.9212,2041.82,50.2885,0.0706858,0.906416,1021.39,23.2459,0.0354065,14.729,18408,418.933,0,324.805,1197.87,218.087,0,454.862,1663.6,323.247,0,5.38795,11,2.5837,1,1.89153,127,3.31392,1,1,1,0,-0.0428266,0.0437601,1.89248,0.193182,-0.666667,0.321303,0.975043,0.345084,1.66,111.893,886.94,113.075,0.662205,0.957163,1,0.0496314,1,12.582,131,17.5469,1,2.09808,7.66667,1.49065,0.044368,0.703555,1.66667,0.340056,0,0.487906,1,0.451918,0.43,1.13396,3.8,0.601258,0.254321,1.38279,2.3357,0.553748,0.178885,1.33961,2.50521,0.597685,0.08,1.27119,3.02778,0.680788,5.39137,53.4133,154.252,30.3388,2.37689,45.4023,158.622,32.6351,36.8153,135.555,170.561,27.1441,38.1638,140.394,174.106,30.2012,2.69675,74.105,178.817,45.1751,2.03325,72.0654,173.017,45.3515,0.3,0.4725,1.1,0.259441,0.3,0.891528,36.062,3.9618,0.3,1.06476,36.062,3.951,-0.29,-0.000616596,0.22,0.0382674,1.00016,1.01083,1.08568,0.0123533,CA1
"26",cell2zr,7237.61,8,70,148,79,491.5,702,359.5,7678,1582.92,1608.22,14299.9,30638.5,1547.9,10276.6,496123,630316,9176,4653,1483,3.09526,53.3335,14299.1,125.901,2248,102.306,112.915,34.7033,47.855,98.9015,103.383,98.0777,4702.12,3021.05,6701.16,9386.91,6066.44,5659.69,16.7,70.312,85.215,7.42,137.405,3616.07,3618.81,3621.55,2.73944,1,1,1,0,1,1,1,0,1,1,1,0,1,1,1,0,491.5,491.5,491.5,0,702,702,702,0,359.5,359.5,359.5,0,1,3.41548,4,0.676846,0.3,0.704145,13.206,0.655962,0.164317,0.715402,47.9907,1.95456,0.5,6.36398,27.4454,3.33514,0.888577,13.6353,572.514,18.2952,0.0706858,0.688874,136.972,4.20724,0.0706858,4.57349,1116.4,36.0167,0,220.695,580.294,134.22,0,280.39,1065.03,183.687,0,4.08185,10,2.21123,1,2.06984,79,2.93538,1,1,1,0,-0.0468384,0.0209139,0.331182,0.0557295,-0.5,0.360361,0.954566,0.284985,0.5,96.6155,488.38,89.2369,0.416088,0.850681,1,0.091821,1,15.0872,56,11.9696,1,1.46152,3,0.568872,0.0681508,0.762936,1.54545,0.285812,0,0.495761,1,0.452017,0.59,1.65017,2.72,0.526092,0.225453,1.41288,4.33138,0.660565,0.35464,1.4769,3.67423,0.544064,0.203125,1.40111,4.5,0.688225,12.3981,68.1466,146.565,28.1851,10.6888,43.7834,123.889,21.0041,8.19519,97.1183,151.49,35.2803,8.19519,136.042,167.014,32.0908,8.09009,87.9194,174.063,44.6149,6.44889,82.0246,174.032,46.462,0.4,0.695833,1.8,0.311172,0.3,0.890025,13.206,1.77846,0.35,1.07867,13.206,1.89619,-0.32,0.00332885,0.31,0.0805378,1.00359,1.04889,1.24557,0.0377027,CA1
